poll_id,date,title,topics,committees,drucksache_pdf,intro
1279,2018-02-22,Antrag auf inhaltliche Distanzierung des Bundestages von Deniz Yücel,"Außenpolitik und internationale Beziehungen|Kultur|Politisches Leben, Parteien",,http://dip21.bundestag.de/dip21/btd/19/008/1900846.pdf,"Der Antrag der AfD-Fraktion, der Bundestag solle dem Journalisten Deniz Yücel öffentliche Missbilligung aussprechen, wurde von allen übrigen Fraktionen abgelehnt."
1282,2018-03-16,Verstärkung der Grenzkontrollen,Migration und Aufenthaltsrecht|Europapolitik und Europäische Union|Innere Sicherheit,Ausschuss für Inneres und Heimat,http://dip21.bundestag.de/dip21/btd/19/008/1900862.pdf,"Der Bundestag hat über die Beschlussempfehlung des Innenausschusses zum Antrag der AfD über strengere Grenzkontrollen abgestimmt, welche dazu rät den Antrag abzulehnen. Die Beschlussempfehlung wurde angenommen - und somit der AfD-Antrag abgelehnt mit den Stimmen von CDU/CSU, SPD, mehrheitlich FDP, LINKE und GRÜNE. Drei CDU-Abgeordnete enthielten sich ihrer Stimme."
1283,2018-03-22,Anti-IS-Einsatz der Bundeswehr im Irak,Außenpolitik und internationale Beziehungen|Verteidigung,Auswärtiger Ausschuss,http://dip21.bundestag.de/dip21/btd/19/013/1901300.pdf,Der Bundestag hat die Beschlussempfehlung des Auswärtigen Ausschusses und damit auch den Antrag der Bundesregierung Anti-IS-Einsatz der Bundeswehr im Irak mit den Stimmen von CDU/CSU und mehrheitlich der SPD angenommen.
1284,2018-03-22,Ausweitung des Ausbildungseinsatzes der Bundeswehr in Afghanistan,Außenpolitik und internationale Beziehungen|Verteidigung,Auswärtiger Ausschuss,http://dip21.bundestag.de/dip21/btd/19/013/1901301.pdf,"Beschlussempfehlung des federführenden Auswärtigen Ausschusses und somit auch der Antrag der Bundesregierung zur Ausweitung des Ausbildungseinsatzes der Bundeswehr in Afghanistan wurde mit den Stimmen von CDU/CSU, FDP und mehrheitlich der SPD angenommen. Die AfD, die Linke und die beiden fraktionslosen Abgeordneten stimmten gegen die Beschlussempfehlung und damit auch gegen den Antrag. Das Abstimmverhalten der Grünen war sehr zersplittert."
1285,2018-03-22,Verlängerung des Bundeswehreinsatzes im Mittelmeer (SEA GUARDIAN 2018/2019),Außenpolitik und internationale Beziehungen|Verteidigung,Auswärtiger Ausschuss,http://dip.bundestag.de/btd/19/013/1901302.pdf,"Der Bundestag hat die Beschlussempfehlung des federführenden Auswärtigen Ausschusses und somit auch den Antrag der Bundesregierung zur Verlängerung des Bundeswehreinsatzes im Mittelmeer (SEA GUARDIAN 2018/2019) mit den Stimmen von CDU/CSU, FDP und mehrheitlich SPD angenommen. Die AfD, Linke, Grüne sowie 3 SPD-Abgeordnete und die beiden fraktionslosen Angeordneten stimmten gegen die Entschlussempfehlung und damit auch gegen den Antrag."
1286,2018-03-22,Verlängerung des Bundeswehreinsatzes in Darfur (UNAMID 2018/19),Außenpolitik und internationale Beziehungen|Verteidigung,Auswärtiger Ausschuss,http://dip21.bundestag.de/dip21/btd/19/013/1901304.pdf,"Die Beschlussempfehlung des federführenden Ausschusses und somit auch der Antrag der Bundesregierung zur Verlängerung des Bundeswehreinsatzes (UNAMID) in Darfur wurde mit den Stimmen von CDU/CSU, SPD, FDP und mehrheitlich der AfD und den Grünen angenommen. Die Linken stimmten dagegen."
1287,2018-03-22,Verlängerung des Bundeswehreinsatzes im Südsudan (UNMISS 2018/19),Außenpolitik und internationale Beziehungen|Verteidigung,Auswärtiger Ausschuss,http://dip21.bundestag.de/dip21/btd/19/013/1901303.pdf,"Der Bundestag hat die Beschlussempfehlung des Auswärtigen Ausschusses und damit auch den Antrag der Bundesregierung über die Verlängerung des Bundeswehreinsatzes in Südsudan mit den Stimmen von CDU/CSU, FDP und mehrheitlich der SPD angenommen."
1305,2018-04-26,Ausschluss der NPD von der Parteienfinanzierung,"Innere Sicherheit|Innere Angelegenheiten|Öffentliche Finanzen, Steuern und Abgaben|Politisches Leben, Parteien",,http://dip21.bundestag.de/dip21/btd/19/018/1901824.pdf,"Der Bundestag hat den Antrag von CDU/CSU, SPD und FDP mit den Stimmen der antragstellenden Fraktionen, Linken und Grünen sowie eines AfD-Abgeordneten zur Beantragung des Parteifinanzierungsausschlusss der NPD angenommen. Der Großteil der AfD-Fraktion sowie eine Grünen-Abgeordnete enthielten sich."
1306,2018-04-26,Verlängerung des Bundeswehreinsatzes in Mali (MINUSMA 2018/2019),Außenpolitik und internationale Beziehungen|Verteidigung,Auswärtiger Ausschuss,http://dip21.bundestag.de/dip21/btd/19/017/1901742.pdf,"Der Bundestag hat dem Antrag der Bundesregierung mit den Stimmen von CDU/CSU, FDP, Grüne und SPD für die Einsatzverlängerung der Bundeswehr der NATO-Mission MINUSMA zugestimmt. Die Fraktionen von Linke und AfD sowie die zwei Fraktionslosen stimmten dagegen."
1307,2018-04-26,Verlängerung des Bundeswehreinsatzes in Somalia (Atalanta 2018/2019),Verteidigung,Auswärtiger Ausschuss,http://dip21.bundestag.de/dip21/btd/19/018/1901833.pdf,"Der Bundestag hat mit den Stimmen von CDU/CSU, FDP und mehrheitlich SPD sowie AfD der Einsatzverlängerung Somalia (Atalanta) zugestimmt. Die Linke stimmte gegen den Antrag, die Grünen enthielten sich mehrheitlich. Somit wurde die Beschlussempfehlung des Auswärtigen Ausschusses angenommen, dem Antrag des Bundesregierung zuzustimmen."
1308,2018-04-26, Verlängerung des Bundeswehreinsatzes in Mali (EUTM) (2018/2019),Verteidigung,Auswärtiger Ausschuss,http://dip21.bundestag.de/dip21/btd/19/018/1901834.pdf,"Der Beschlussempfehlung des Auswärtigen Ausschusses, den Antrag der Bundesregierung auf Verlängerung des Bundeswehreinsatzes in Mali (EUTM) anzunehmen, stimmten CDU/CSU, FDP und mehrheitlich SPD und Grüne zu. Die Linke sowie die AfD stimmten gegen die Beschlussempfehlung."
1333,2018-05-17,Einspruch gegen den an Alice Weidel erteilten Ordnungsruf,Bundestag|Geschäftsordnung,,,"Der Bundestagspräsident Wolfgang Schäuble hat Alice Weidel gemäß §36 der Geschäftsordnung des Bundestages einen Ordnungsruf erteilt. Alice Weidels Einspruch wurde in namentlicher Abstimmung mit 549 zu 85 Stimmen abgelehnt. Die AfD-Fraktion stimmte diesem zu, alle anderen Fraktionen geschlossen dagegen. Die beiden fraktionslosen Abgeordneten enthielten sich bei dieser Abstimmung."
1354,2018-06-07,Verschärfung der Mietpreisbremse,"Raumordnung, Bau- und Wohnungswesen",Ausschuss für Recht und Verbraucherschutz,http://dip21.bundestag.de/dip21/btd/19/002/1900258.pdf,"Die Linksfraktion forderte in ihrem Gesetzentwurf , dass die sogenannte Mietpreisbremse in punkto Mietberechnung und Rügepflicht der Mieter bei unrechtmäßig erhöhter Miete abgeändert werden soll. Für den Gesetzentwurf stimmten die Grünen- und die Linksfraktion. Die Fraktionen SPD, CDU, FDP, AfD sowie die beiden fraktionslosen Abgeordneten stimmten dagegen, somit wurde dieser abgelehnt."
1506,2018-06-14,Verlängerung des Bundeswehreinsatzes im Kosovo (KFOR),Außenpolitik und internationale Beziehungen,,http://dip21.bundestag.de/dip21/btd/19/023/1902384.pdf,"Die Bundeswehr wird sich auch weiterhin an der internationalen Sicherheitspräsenz im Kosovo (KFOR) beteiligen. Der Antrag der Bundesregierung, die Bundeswehrpräsenz im Kosovo zu verlängern, wurde mit 508 Ja-Stimmen zu 136 Nein-Stimmen und 4 Enthaltungen angenommen. Union, SPD, FDP und Fraktionslose stimmten geschlossen für den Antrag. Die Grünen stimmten mehrheitlich für den Antrag. Die Abgeordneten der Linken stimmten geschlossen dagegen, ebenso die meisten Abgeordneten der AfD."
1508,2018-06-14, Verlängerung des Bundeswehreinsatzes im Mittelmeer (EUNAVFOR MED) (2018),Verteidigung,Auswärtiger Ausschuss,,"Gegen die Stimmen der Fraktionen AfD, BÜNDNIS 90/DIE GRÜNEN und DIE LINKE hat der Bundestag die Verlängerung des Bundeswehreinsatzes im Mittelmeer um ein weiteres Jahr beschlossen."
1509,2018-06-14, Verlängerung des Bundeswehreinsatzes im Libanon (UNIFIL) (2018),Außenpolitik und internationale Beziehungen,,http://dip21.bundestag.de/dip21/btd/19/023/1902383.pdf,"Die Bundesregierung beantragt die Fortsetzung der Beteiligung bewaffneter deutscher Streitkräfte an der „United Nations Interim Force in Lebanon“ (UNIFIL) bis Ende Juni 2019. Union, SPD, Grüne und Fraktionslose stimmten dem Antrag zu. Diesen 512 Ja-Stimmen standen 143 Nein-Stimmen der Linken und der AfD entgegen. 3 Abgeordnete enthielten sich ihrer Stimme. Der Antrag wurde somit angenommen."
1507,2018-06-15,Neuregelung des Familiennachzugs zu subsidiär Schutzberechtigten,Migration und Aufenthaltsrecht|Familie|Menschenrechte,,,Mit nahezu allen Stimmen der Regierungskoalition wurde der Gesetzentwurf mit 370 zu 279 Stimmen beschlossen. Die Oppositionsfraktionen stimmten geschlossen gegen den Entwurf.
1510,2018-06-15, Änderung des Parteiengesetzes (PartG),"Öffentliche Finanzen, Steuern und Abgaben|Politisches Leben, Parteien",,http://dip21.bundestag.de/dip21/btd/19/025/1902509.pdf,"Der Entwurf eines Gesetzes zur Änderung des Parteiengesetzes (PartG) wurde mit 371 zu 285 Stimmen angenommen. Während Union und SPD für den Entwurf stimmten, stimmten die Oppositionsfraktionen dagegen. Vier Abgeordnete der Regierungsfraktionen enthielten sich ihrer Stimme."
1524,2018-06-28,Abschaffung der Sanktionen bei Hartz IV und Sozialhilfe,Arbeit und Beschäftigung|Soziale Sicherung,Ausschuss für Arbeit und Soziales,http://dip21.bundestag.de/dip21/btd/19/001/1900103.pdf,"Die Linksfraktion fordert in ihrem Antrag die Bundesregierung auf, einen Gesetzesentwurf auszuarbeiten, um die Sanktionen bei Hartz IV und Leistungskürzungen bei Sozialhilfeempfang abzuschaffen. Der Ausschuss für Arbeit und Soziales hat dazu eine Beschlussempfehlung abgegeben und rät, den Antrag abzulehnen. Linke und Grüne stimmten für den Antrag. SPD, CDU/CSU, FDP und AfD stimmten mit ""nein""."
1530,2018-06-28,Weidetierprämie einführen,Arbeit und Beschäftigung|Landwirtschaft und Ernährung,Ausschuss für Ernährung und Landwirtschaft,http://dip21.bundestag.de/dip21/btd/19/016/1901691.pdf,"Links- und Grünenfraktion haben beantragt , dass der Bundestag beschließe, die Weidehaltung von Schafen und Ziegen durch die erste Säule der Gemeinsamen Agrarpolitik (GAP) der EU zu fördern. Abgestimmt wurde über die Beschlussempfehlung des Ausschusses für Ernährung und Landwirtschaft . Dieser riet, den Antrag von Grünen und Linken abzulehnen. CDU/CSU, SPD und FDP stimmten dafür, den Antrag abzulehnen. Grüne, Linke und AfD stimmten geschlossen dafür, den Antrag anzunehmen."
1525,2018-06-29,Abschließende Finanzhilfen für Griechenland,"Außenpolitik und internationale Beziehungen|Europapolitik und Europäische Union|Öffentliche Finanzen, Steuern und Abgaben",,http://dip21.bundestag.de/dip21/btd/19/029/1902961.pdf,"Das Bundesfinanzministerium hat dem Bundestag einen Antrag vorgelegt, der vorsieht, Griechenland mit einer letzten Zahlung beim Abschluss von der europäischen Finanzhilfe zu unterstützen. CDU/CSU, SPD und Grüne stimmten für den Antrag. Linke, FDP, AfD, die beiden fraktionslosen Abgeordneten sowie 12 Abgeordnete der CDU/CSU dagegen. Somit wurde der Antrag angenommen."
1540,2018-07-04,Haushalt 2018 - Geschäftsbereich der Bundeskanzlerin und des Bundeskanzleramtes,"Öffentliche Finanzen, Steuern und Abgaben|Haushalt",,http://dip21.bundestag.de/dip21/btd/19/017/1901700.pdf,Der deutsche Bundestag hat am 4. Juli 2018 über den Gesetzentwurf für den Bundeshaushalt für 2018 namentlich abgestimmt. Der entsprechende Vorschlag des Haushaltsausschusses wurde angenommen.
1541,2018-07-04,Haushalt 2018 - Geschäftsbereich des Verteidigungsministeriums,"Öffentliche Finanzen, Steuern und Abgaben|Haushalt|Verteidigung",,http://dip21.bundestag.de/dip21/btd/19/031/1903185.pdf,"Der Bundestag hat den Änderungsantrag der Linksfraktion zum Etat des Verteidigungsministeriums in 2018 abgelehnt. Die Linke, bis auf eine Abgeordnete, und Bündnis '90/Die Grünen stimmten für den Antrag. CDU/CSU, SPD, AfD und FDP sowie die Linken-Abgeordnete Gökay Akbulut stimmten gegen den Antrag."
1532,2018-07-05,Bundeshaushalt 2018,Haushalt,,http://dip21.bundestag.de/dip21/btd/19/017/1901700.pdf,Die Bundesregierung bittet den Bundestag um Zustimmung für ihren Entwurf des Bundeshaushaltsplans für das Haushaltsjahr 2018. Mit 386 Ja-Stimmen der Regierungsfraktionen wurde der Haushaltsplan angenommen. Die parlamentarische Opposition stimmte geschlossen gegen den Entwurf.
1565,2018-10-18,Erweiterung der sicheren Herkunftsländer,Migration und Aufenthaltsrecht|Innere Angelegenheiten|Recht,Ausschuss für Inneres und Heimat,http://dip21.bundestag.de/dip21/btd/19/009/1900957.pdf,"Am 18.10.2018 wurde im Bundestag namentlich über den Gesetzesentwurf der FDP zur Erweiterung der Herkunftsländer, der Maghreb-Staaten, abgestimmt. In seiner Beschlussempfehlung empfahl der Ausschuss für Inneres und Heimat den Entwurf abzulehnen. Unterstützung erhielt der Antrag neben der FDP-Fraktion auch von der AfD sowie einzelnen Abgeordneten der Union. Letztendlich wurde der Entwurf mit den mehrheitlichen Stimmen der CDU/CSU, SPD, Linken und Grünen abgelehnt."
1570,2018-10-18,Änderungsantrag zur Brückenteilzeit,Arbeit und Beschäftigung,Ausschuss für Arbeit und Soziales,http://dipbt.bundestag.de/doc/btd/19/051/1905104.pdf,Mit ihrem Änderungsantrag fordert die Grünen-Fraktion eine Änderung des Gesetzesentwurf zur Weiterentwicklung des Teilzeitrechts der Bundesregierung. Der Ausschuss für Arbeit und Soziales empfahl in seiner Beschlussempfehlung eine Annahme des Gesetzesentwurfes der Bundesregierung. Der Antrag der Grünen-Fraktion wurde mit den Stimmen der Koalitionsfraktionen sowie mit den Stimmen der AfD und FDP abgelehnt.
1571,2018-10-18,Anpassung des Kindergeldes für im Ausland lebende Kinder,Finanzen,Finanzausschuss,http://dipbt.bundestag.de/doc/btd/19/029/1902999.pdf,"Mit ihrem Antrag fordert die AfD-Fraktion eine Anpassung des Kindergeldes für im Ausland lebende Kinder. Der Finanzausschuss empfahl in seiner Beschlussempfehlung eine Ablehnung des Antrages. Die Empfehlung des Ausschusses wurde mit den Stimmen der CDU/CSU, SPD, FDP, Linken, Grünen sowie dem AfD-Abgeordneten Dr. Lothar Maier angenommen und der Antrag der AfD-Fraktion wurde somit abgelehnt."
1572,2018-10-18,Verlängerung des Anti-IS-Einsatzes der Bundeswehr im Irak,Außenpolitik und internationale Beziehungen,,http://dip21.bundestag.de/dip21/btd/19/050/1905052.pdf,Die Beschlussempfehlung des Auswärtigen Ausschusses und damit der Antrag der Bundesregierung zur Verlängerung des Anti-IS-Einsatzes der Bundeswehr im Irak wurde vom Bundestag mit den Stimmen der CDU/CSU und mehrheitlich der SPD angenommen.
1568,2018-10-19,Stärkung des Menschenrechts auf Religionsfreiheit,Menschenrechte,,http://dip21.bundestag.de/dip21/btd/19/050/1905041.pdf,Mit ihrem Antrag fordert die Union gemeinsam mit der SPD die Bundesregierung auf das Menschenrecht auf Religions- und Weltanschauungsfreiheit in Deutschland zu wahren. Der Antrag wurde mit den Stimmen der CDU/CSU und der SPD angenommen.
1569,2018-10-19,Überprüfung des Jahresmittelgrenzwerts für Stickoxid,Umwelt,"Ausschuss für Umwelt, Naturschutz und nukleare Sicherheit",https://dipbt.bundestag.de/doc/btd/19/012/1901213.pdf,"Mit ihrem Antrag fordert die AfD-Fraktion die Bundesregierung auf, eine Überprüfung des europäischen Stickoxid-Grenzwertes für öffentliche Bereiche durchzuführen. Der Ausschuss für Umwelt, Naturschutz und nukleare Sicherheit empfahl in seiner Beschlussempfehlung eine Ablehnung des Antrages. Die Empfehlung des Ausschusses wurde durch die Stimmen der CDU/CSU, SPD, Linken und Grünen angenommen und damit der Antrag abgelehnt."
1584,2018-11-08,Leistungsverbesserungen und Stabilisierung in der gesetzlichen Rentenversicherung ,Arbeit und Beschäftigung|Senioren|Soziale Sicherung,,http://dip21.bundestag.de/dip21/btd/19/046/1904668.pdf,"Am 8. November 2018 wurde im Bundestag über einen von der Bundesregierung vorgelegten Gesetzentwurf über ""Leistungsverbesserungen und Stabilisierung in der gesetzlichen Rentenversicherung"" abgestimmt. Dadurch sollen Rentner*innen im Alter besser abgesichert werden; gleichzeitig soll der Beitragssatz für aktuelle Beitragszahler*innen reguliert werden. 362 von 644 anwesenden Abgeordneten stimmten mit Ja, 222 MdB stimmten dagegen und 60 enthielten sich. Die Zustimmungen gehen auf die CDU/CSU-Fraktion und die SPD-Fraktion zurück, Ablehnungen kamen von den GRÜNEN, der AfD und der FDP. Die Linke-Fraktion enthielt sich dieser Abstimmung. Damit wurde der Entwurf angenommen."
1585,2018-11-08,Familienentlastungsgesetz - Änderungsantrag der AfD-Fraktion,"Familie|Öffentliche Finanzen, Steuern und Abgaben|Soziale Sicherung",,http://dip21.bundestag.de/dip21/btd/19/047/1904723.pdf,"Durch das von der Bundesregierung geforderte ""Gesetz zur steuerlichen Entlastung von Familien"" sollen Familien ab 2019 besser gefördert und steuerlich entlastet werden. Das Kindergeld soll erhöht werden und der Kinderfreibetrag steigen; ebenso wie der Grundfreibetrag. Auch weitere steuerliche Regelungen sollen geändert und aktualisiert werden. Dazu legte die Fraktion der AfD am 08.11.2018 einen Änderungsantrag vor. Dieser wurde durch 552 von 639 anwesenden MdB abgelehnt. Nur 85 Abgeordnete stimmten dem Antrag zu, alle aus der AfD-Fraktion. Über den vorgelegten Gesetzentwurf der Regierung wurde nicht namentlich abgestimmt. Die FDP-Fraktion hat ebenfalls einen Änderungsantrag zu diesem Gesetzentwurf vorgelegt."
1586,2018-11-08,Zwei-Prozent-Rüstungsziel der NATO (Antrag der Fraktion DIE LINKE),Außenpolitik und internationale Beziehungen|Verteidigung|Wirtschaft,,http://dip21.bundestag.de/dip21/btd/19/004/1900445.pdf,"Am 08.11.2018 wurde im Bundestag über den Antrag der Fraktion Die Linke zum ""Zwei-Prozent-Rüstungsziel der NATO"" abgestimmt. Dieser sah vor, die Planungen der NATO, dass alle Mitgliedstaaten ihre Militärabgaben ab 2024 auf zwei Prozent ihres BIP erhöhen sollen, abzulehnen. Von insgesamt 651 anwesenden Abgeordneten stimmten 129 MdB dem Antrag zu, 520 lehnten ihn ab und zwei enthielten sich. Damit wurde der Antrag der Linken-Fraktion abgelehnt. Grüne und Linke stimmten dem Antrag vollständig zu, alle anderen Fraktionen stimmten dagegen oder enthielten sich."
